stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,-100.0,-100.0,13563.0,lose,d299a7b281f7,2023-04-24 02:45:00,1.9,0.07395433145307484,0,1,over_under
100.0,-100.0,-100.0,13463.0,lose,f24a2e31c91d,2023-04-24 03:00:00,1.94,0.2807359057616685,0,1,over_under
100.0,-100.0,-100.0,13363.0,lose,4c6601ba48ec,2023-04-24 18:30:00,1.88,0.11928780555774299,1,0,over_under
100.0,99.0,99.0,13462.0,win,95b8dcb6de85,2023-04-24 19:00:00,1.99,0.2002870420065237,1,1,over_under
100.0,-100.0,-100.0,13362.0,lose,879f4ee9f3cc,2023-04-24 21:00:00,1.98,0.24857966228626183,0,1,over_under
100.0,95.0,95.0,13457.0,win,3b5ddf0c2e8a,2023-04-24 21:00:00,1.95,0.1549311220659375,1,1,over_under
100.0,-100.0,-100.0,13357.0,lose,02b814de4800,2023-04-24 21:00:00,1.95,0.10805020003213206,0,1,over_under
100.0,-100.0,-100.0,13257.0,lose,353c253568b5,2023-04-24 21:00:00,1.95,0.053961614470938724,1,0,over_under
100.0,105.0,105.0,13362.0,win,aa890f030560,2023-04-24 21:00:00,2.05,0.12002508058749034,0,0,over_under
100.0,-100.0,-100.0,13262.0,lose,23eb353ddf7a,2023-04-24 21:00:00,1.87,-0.019700806456410258,1,0,over_under
100.0,-100.0,-100.0,13162.0,lose,36a5dde34333,2023-04-24 21:00:00,1.8,-0.05157433442031767,0,1,over_under
100.0,-100.0,-100.0,13062.0,lose,b745ac9d4a2e,2023-04-24 21:00:00,1.85,0.0918719932721549,1,0,over_under
100.0,94.0,94.0,13156.0,win,79dadbd15a04,2023-04-24 21:00:00,1.94,0.1174293107218044,1,1,over_under
100.0,94.0,94.0,13250.0,win,5f9d4664111e,2023-04-24 21:30:00,1.94,0.20513110806343993,0,0,over_under
100.0,101.0,101.0,13351.0,win,51746a9b9f04,2023-04-24 23:00:00,2.01,0.16895363810744274,0,0,over_under
100.0,-100.0,-100.0,13251.0,lose,9f4e21165135,2023-04-24 23:30:00,1.9,0.1922204275879268,0,1,over_under
100.0,100.0,100.0,13351.0,win,ce11f8d01513,2023-04-24 23:30:00,2.0,0.09506291833544694,0,0,over_under
100.0,98.0,98.0,13449.0,win,403537d3afad,2023-04-25 00:00:00,1.98,0.13936106314939378,0,0,over_under
100.0,-100.0,-100.0,13349.0,lose,52faf169c7dc,2023-04-25 02:45:00,1.9,0.01056277918029258,1,0,over_under
100.0,91.0,91.0,13440.0,win,c422e50ffc99,2023-04-25 02:45:00,1.9100000000000001,-0.004444731257485235,0,0,over_under
100.0,-100.0,-100.0,13340.0,lose,1433de66955c,2023-04-25 03:00:00,1.8399999999999999,-0.017947948434387184,0,1,over_under
100.0,92.0,92.0,13432.0,win,2832b67917ab,2023-04-26 02:45:00,1.92,0.0823251734946483,1,1,over_under
