stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,77.0,77.0,184249.0,win,ed79b9e5bdb0,2024-04-22 19:30:00,1.77,-0.10884301684289699,2,2,asian
100.0,87.0,87.0,184336.0,win,9f23112aec17,2024-04-22 20:00:00,1.87,-0.11765343515496507,2,2,asian
100.0,-100.0,-100.0,184236.0,lose,083cceab971d,2024-04-22 21:00:00,1.97,0.33084012709165866,2,0,asian
100.0,-100.0,-100.0,184136.0,lose,67b77b9e764b,2024-04-22 21:30:00,1.9300000000000002,0.46158532657121354,2,0,asian
100.0,-100.0,-100.0,184036.0,lose,72b183761d8e,2024-04-22 21:30:00,1.97,0.02353103600050266,0,2,asian
100.0,87.0,87.0,184123.0,win,7ca1d2144f3e,2024-04-22 21:30:00,1.87,0.1553750577725862,0,0,asian
100.0,-100.0,-100.0,184023.0,lose,8df66f21d0c0,2024-04-22 21:30:00,2.0300000000000002,0.14632791845422038,0,2,asian
0.0,0.0,0.0,184023.0,push,5acee26ec5bb,2024-04-22 22:00:00,1.83,,1,2,asian
100.0,105.0,105.0,184128.0,win,7a78557510cb,2024-04-22 22:00:00,2.05,0.42305000832206324,2,2,asian
100.0,82.0,82.0,184210.0,win,e76490989b91,2024-04-22 22:00:00,1.8199999999999998,-0.1448849009840112,2,2,asian
100.0,90.0,90.0,184300.0,win,0fa87aaa4c58,2024-04-22 22:00:00,1.9,0.47277857755359853,2,2,asian
100.0,88.0,88.0,184388.0,win,7e2a1952f136,2024-04-22 22:15:00,1.88,0.33970022452505,0,0,asian
100.0,89.0,89.0,184477.0,win,aa6af5be1bf2,2024-04-22 23:00:00,1.8900000000000001,0.4111493932573419,0,0,asian
100.0,-100.0,-100.0,184377.0,lose,9e0cd55d717d,2024-04-23 00:00:00,1.95,0.32062047719955444,0,2,asian
100.0,100.0,100.0,184477.0,win,c09d6ffcef4d,2024-04-23 00:30:00,2.0,0.3439276030189113,2,2,asian
100.0,82.0,82.0,184559.0,win,c5f551147991,2024-04-23 00:30:00,1.8199999999999998,0.31536711579874943,2,2,asian
100.0,88.0,88.0,184647.0,win,d8a9a39ac6b7,2024-04-23 00:30:00,1.88,0.3893440390888012,2,2,asian
0.0,0.0,0.0,184647.0,push,f7d47792c312,2024-04-23 02:45:00,2.05,,1,0,asian
100.0,86.0,86.0,184733.0,win,f22141d91f67,2024-04-23 03:00:00,1.8599999999999999,0.4449242215407522,2,2,asian
100.0,82.0,82.0,184815.0,win,081ea64a48c2,2024-04-23 03:00:00,1.8199999999999998,0.22129864818171452,2,2,asian
100.0,97.0,97.0,184912.0,win,160edb2ce600,2024-04-23 18:30:00,1.97,0.3583954735806113,0,0,asian
100.0,-100.0,-100.0,184812.0,lose,29979ab91218,2024-04-23 19:00:00,1.8399999999999999,0.2937359508715178,0,2,asian
100.0,89.0,89.0,184901.0,win,ebd959605bcc,2024-04-23 20:00:00,1.8900000000000001,0.296728621658526,0,0,asian
0.0,0.0,0.0,184901.0,push,79165984931c,2024-04-23 21:00:00,2.13,,1,2,asian
100.0,-100.0,-100.0,184801.0,lose,9cc0642d6ab5,2024-04-23 21:00:00,1.9300000000000002,0.1750302151629799,0,2,asian
100.0,86.0,86.0,184887.0,win,6ebb4978c9f6,2024-04-23 21:00:00,1.8599999999999999,0.36502973845130515,2,2,asian
100.0,87.0,87.0,184974.0,win,723e878bdd6b,2024-04-23 21:00:00,1.87,0.38548010023016677,2,2,asian
100.0,83.0,83.0,185057.0,win,e2c55b59e8b6,2024-04-23 21:00:00,1.83,0.22225036370126816,2,2,asian
100.0,78.0,78.0,185135.0,win,4477f2dced68,2024-04-23 21:00:00,1.78,-0.049485473420607495,0,0,asian
100.0,-100.0,-100.0,185035.0,lose,4512477d80b1,2024-04-23 21:00:00,2.08,0.24532143944188173,2,0,asian
100.0,-100.0,-100.0,184935.0,lose,645c33a794ed,2024-04-23 21:00:00,1.88,0.33172166598470576,0,2,asian
100.0,101.0,101.0,185036.0,win,5bff04d63b03,2024-04-23 21:30:00,2.01,0.335048426452436,2,2,asian
100.0,98.0,98.0,185134.0,win,3d077b83ce6d,2024-04-23 22:15:00,1.98,0.4312483913020084,2,2,asian
100.0,-100.0,-100.0,185034.0,lose,28f0d5a58192,2024-04-23 23:00:00,1.71,-0.12537389194842463,2,0,asian
100.0,98.0,98.0,185132.0,win,9d56b39edf6f,2024-04-23 23:30:00,1.98,0.005269224079031742,2,2,asian
100.0,90.0,90.0,185222.0,win,5b1d92eaa7ef,2024-04-24 00:00:00,1.9,0.43585344051059927,2,2,asian
100.0,79.0,79.0,185301.0,win,bd5f0590b677,2024-04-24 00:30:00,1.79,0.33796082797803373,2,2,asian
100.0,86.0,86.0,185387.0,win,73130f124966,2024-04-24 01:30:00,1.8599999999999999,-0.03257079312675881,0,0,asian
100.0,87.0,87.0,185474.0,win,5da6c7bc73e5,2024-04-24 02:45:00,1.87,-0.006313508435299542,0,0,asian
100.0,-100.0,-100.0,185374.0,lose,bf78d0a224e9,2024-04-24 02:45:00,1.8599999999999999,0.16657571604377341,0,2,asian
100.0,-100.0,-100.0,185274.0,lose,366521e6a798,2024-04-24 03:00:00,2.09,0.46189283822712146,2,0,asian
100.0,98.0,98.0,185372.0,win,98eaa54276e2,2024-04-25 02:45:00,1.98,0.17568864885129432,2,2,asian
100.0,-100.0,-100.0,185272.0,lose,af99de849065,2024-04-26 01:30:00,2.02,0.327244696491643,0,2,asian
100.0,-100.0,-100.0,185172.0,lose,88a4d826484d,2024-04-26 01:30:00,1.97,0.462399201016677,2,0,asian
100.0,94.0,94.0,185266.0,win,137df89f7b55,2024-04-26 02:30:00,1.94,0.32023488659607746,2,2,asian
100.0,103.0,103.0,185369.0,win,e81da32de35b,2024-04-26 02:45:00,2.0300000000000002,0.4179912265978361,2,2,asian
100.0,87.0,87.0,185456.0,win,2f9f1c4e115c,2024-04-26 03:00:00,1.87,-0.0019455012522245907,2,2,asian
100.0,125.0,125.0,185581.0,win,5af622d44820,2024-04-26 04:00:00,2.25,0.41011839090509616,0,0,asian
100.0,-100.0,-100.0,185481.0,lose,5988621cdc9e,2024-04-27 01:30:00,2.0,0.3644618203765468,0,2,asian
100.0,96.0,96.0,185577.0,win,ac2ec5035967,2024-04-27 01:30:00,1.96,0.5016400895620647,2,2,asian
100.0,-100.0,-100.0,185477.0,lose,527258389261,2024-04-27 02:30:00,1.8900000000000001,0.2715999590723138,2,0,asian
100.0,-100.0,-100.0,185377.0,lose,2f81ed58d861,2024-04-27 02:45:00,1.8599999999999999,0.33564905932075095,0,2,asian
100.0,93.0,93.0,185470.0,win,53fcc7f610b3,2024-04-27 02:45:00,1.9300000000000002,0.4105764464328163,0,0,asian
100.0,93.0,93.0,185563.0,win,baf12144e5f6,2024-04-27 03:00:00,1.9300000000000002,0.42243419446443253,2,2,asian
100.0,98.0,98.0,185661.0,win,d44797526975,2024-04-27 04:00:00,1.98,0.5125826841906498,2,2,asian
100.0,-100.0,-100.0,185561.0,lose,426ac654b8cc,2024-04-27 04:00:00,1.9300000000000002,0.38537584104036027,2,0,asian
100.0,90.0,90.0,185651.0,win,982334b6e3dc,2024-04-28 01:30:00,1.9,0.4012183735245153,2,2,asian
100.0,97.0,97.0,185748.0,win,43d6cedaf39d,2024-04-28 01:30:00,1.97,0.4727096720745688,2,2,asian
100.0,106.0,106.0,185854.0,win,fd8dfd3c644f,2024-04-28 02:45:00,2.06,0.47572901876349205,0,0,asian
100.0,-100.0,-100.0,185754.0,lose,8a84ca81368a,2024-04-28 02:45:00,1.98,0.32943853202619056,0,2,asian
100.0,108.0,108.0,185862.0,win,01e137ad4c63,2024-04-28 03:15:00,2.08,0.3442116689286838,0,0,asian
100.0,-100.0,-100.0,185762.0,lose,b134b2f5d412,2024-04-28 04:00:00,2.01,0.3898281348379035,0,2,asian
100.0,92.0,92.0,185854.0,win,b219490de61e,2024-04-29 00:30:00,1.92,0.09326777395449193,2,2,asian
100.0,107.0,107.0,185961.0,win,bfee7228ceef,2024-04-29 02:30:00,2.0700000000000003,0.5224272395435132,0,0,asian
100.0,-100.0,-100.0,185861.0,lose,c63db57adc99,2024-04-29 02:45:00,2.01,0.006083269182004469,0,2,asian
100.0,103.0,103.0,185964.0,win,7ee94ae9f9fe,2024-04-29 03:00:00,2.0300000000000002,0.24766672222237834,0,0,asian
100.0,110.0,110.0,186074.0,win,d8ed5405eec5,2024-04-29 03:00:00,2.1,0.27645880297610637,0,0,asian
100.0,100.0,100.0,186174.0,win,989f7f2218e7,2024-04-29 19:30:00,2.0,0.01997832561794083,2,2,asian
100.0,92.0,92.0,186266.0,win,28a017f0739b,2024-04-29 21:00:00,1.92,0.4808369034215024,2,2,asian
100.0,108.0,108.0,186374.0,win,768d2d771d37,2024-04-29 21:30:00,2.08,0.5620169507829766,2,2,asian
0.0,0.0,0.0,186374.0,push,4206788b6b41,2024-04-29 21:30:00,1.8,,1,0,asian
100.0,-100.0,-100.0,186274.0,lose,59f464fb54d5,2024-04-29 21:30:00,2.01,0.303223897281446,0,2,asian
100.0,83.0,83.0,186357.0,win,698792aa9598,2024-04-29 21:30:00,1.83,0.3932494734462938,2,2,asian
100.0,104.0,104.0,186461.0,win,6d4b499d8f59,2024-04-29 21:30:00,2.04,0.5201739210831492,2,2,asian
100.0,85.0,85.0,186546.0,win,618ca1eec94d,2024-04-29 22:00:00,1.85,0.3465141434418527,2,2,asian
100.0,105.0,105.0,186651.0,win,862eea566b1a,2024-04-29 22:00:00,2.05,0.5163391452086599,2,2,asian
100.0,-100.0,-100.0,186551.0,lose,dce987805f83,2024-04-29 22:15:00,1.96,0.18461186509383354,2,0,asian
100.0,98.0,98.0,186649.0,win,58e97a720138,2024-04-29 23:00:00,1.98,0.5120669848040531,2,2,asian
100.0,112.0,112.0,186761.0,win,38023d0dcc1d,2024-04-30 00:00:00,2.12,0.5242007569262856,2,2,asian
100.0,93.0,93.0,186854.0,win,f6443bcbcb6d,2024-04-30 00:30:00,1.9300000000000002,0.2077430919597023,2,2,asian
100.0,91.0,91.0,186945.0,win,e2705e5e1827,2024-04-30 00:30:00,1.9100000000000001,0.4590697558302629,2,2,asian
100.0,109.0,109.0,187054.0,win,97c3c4a4f177,2024-04-30 02:45:00,2.09,0.303795451866953,0,0,asian
100.0,89.0,89.0,187143.0,win,8a236e5eee71,2024-04-30 03:00:00,1.8900000000000001,0.4657347308961969,2,2,asian
100.0,92.0,92.0,187235.0,win,10e69b7ae4f2,2024-04-30 18:30:00,1.92,0.3225156420155576,2,2,asian
100.0,-100.0,-100.0,187135.0,lose,61314e9da361,2024-04-30 19:00:00,1.85,0.41290525386207977,0,2,asian
100.0,86.0,86.0,187221.0,win,33e8eab42c71,2024-04-30 20:00:00,1.8599999999999999,-0.030114783738788842,2,2,asian
100.0,101.0,101.0,187322.0,win,6d3bc99d2055,2024-04-30 21:00:00,2.01,0.0018745554120917496,2,2,asian
100.0,96.0,96.0,187418.0,win,cac347767f8e,2024-04-30 21:00:00,1.96,0.49309051852477226,0,0,asian
100.0,100.0,100.0,187518.0,win,be7dfb3a6d83,2024-04-30 21:00:00,2.0,0.36782387996974747,2,2,asian
100.0,83.0,83.0,187601.0,win,04dd3c5d9478,2024-04-30 21:00:00,1.83,0.43368800627557846,2,2,asian
100.0,110.0,110.0,187711.0,win,e43d43a98b95,2024-04-30 21:00:00,2.1,0.18421602562854167,0,0,asian
100.0,100.0,100.0,187811.0,win,8cc909d05011,2024-04-30 21:00:00,2.0,0.2877595236426906,2,2,asian
100.0,-100.0,-100.0,187711.0,lose,7ffc524ba704,2024-04-30 21:00:00,1.8900000000000001,0.24524659984990171,2,0,asian
100.0,105.0,105.0,187816.0,win,e5d03f98ed7c,2024-04-30 21:00:00,2.05,0.54695220997459,2,2,asian
100.0,96.0,96.0,187912.0,win,79d1d95545e9,2024-04-30 21:00:00,1.96,0.443669625332481,0,0,asian
100.0,102.0,102.0,188014.0,win,7648ccba84a6,2024-04-30 21:30:00,2.02,0.5350100969013415,2,2,asian
100.0,83.0,83.0,188097.0,win,eac415b9cf31,2024-04-30 22:15:00,1.83,0.3625475977596483,2,2,asian
0.0,0.0,0.0,188097.0,push,f6013d489d46,2024-04-30 23:00:00,1.8199999999999998,,1,2,asian
100.0,109.0,109.0,188206.0,win,108b89c44d33,2024-04-30 23:30:00,2.09,0.3288906166428014,2,2,asian
100.0,103.0,103.0,188309.0,win,ec1cd93b0551,2024-04-30 23:30:00,2.0300000000000002,0.4217545446596647,2,2,asian
100.0,85.0,85.0,188394.0,win,ab585f6b76e8,2024-05-01 00:00:00,1.85,0.43583420703285614,2,2,asian
100.0,104.0,104.0,188498.0,win,59b4c692b1f4,2024-05-01 00:30:00,2.04,0.33461023757332253,2,2,asian
100.0,85.0,85.0,188583.0,win,b2ca70ac2d89,2024-05-01 02:45:00,1.85,0.20136598536842742,0,0,asian
100.0,98.0,98.0,188681.0,win,44145f03ff4e,2024-05-01 02:45:00,1.98,0.5056646114901493,2,2,asian
100.0,88.0,88.0,188769.0,win,644b0644296f,2024-05-01 03:00:00,1.88,0.3719376946750439,0,0,asian
